run_id,rq,phase,task,tier,dataset,budget,generator,generation_id,model,ratio,allocation,reweight,training_seed,selection_seed,status,wall_seconds,peak_gpu_gb,primary_metric,primary_value
cifar100lt_imb100_seed0_resnet50_none_r1_bala_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,1,balanced,False,4,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r2_prop_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,2,proportional,False,0,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r2_prop_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,2,proportional,False,1,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r2_prop_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,2,proportional,False,2,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r2_prop_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,2,proportional,False,3,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r2_prop_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,2,proportional,False,4,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r2_bala_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,2,balanced,False,0,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r2_bala_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,2,balanced,False,1,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r2_bala_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,2,balanced,False,2,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r2_bala_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,2,balanced,False,3,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r2_bala_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,2,balanced,False,4,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r5_prop_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,5,proportional,False,0,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r5_prop_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,5,proportional,False,1,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r5_prop_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,5,proportional,False,2,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r5_prop_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,5,proportional,False,3,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r5_prop_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,5,proportional,False,4,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r5_bala_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,5,balanced,False,0,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r5_bala_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,5,balanced,False,1,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r5_bala_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,5,balanced,False,2,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r5_bala_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,5,balanced,False,3,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r5_bala_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,5,balanced,False,4,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r1_prop_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,1,proportional,False,0,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r1_prop_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,1,proportional,False,1,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r1_prop_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,1,proportional,False,2,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r1_prop_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,1,proportional,False,3,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r1_prop_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,1,proportional,False,4,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r1_bala_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,1,balanced,False,0,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r1_bala_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,1,balanced,False,1,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r1_bala_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,1,balanced,False,2,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r1_bala_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,1,balanced,False,3,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r1_bala_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,1,balanced,False,4,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r2_prop_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,2,proportional,False,0,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r2_prop_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,2,proportional,False,1,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r2_prop_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,2,proportional,False,2,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r2_prop_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,2,proportional,False,3,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r2_prop_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,2,proportional,False,4,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r2_bala_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,2,balanced,False,0,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r2_bala_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,2,balanced,False,1,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r2_bala_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,2,balanced,False,2,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r2_bala_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,2,balanced,False,3,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r2_bala_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,2,balanced,False,4,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r5_prop_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,5,proportional,False,0,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r5_prop_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,5,proportional,False,1,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r5_prop_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,5,proportional,False,2,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r5_prop_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,5,proportional,False,3,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r5_prop_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,5,proportional,False,4,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r5_bala_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,5,balanced,False,0,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r5_bala_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,5,balanced,False,1,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r5_bala_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,5,balanced,False,2,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r5_bala_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,5,balanced,False,3,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_none_r5_bala_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,convnext_t,5,balanced,False,4,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r1_prop_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,1,proportional,False,0,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r1_prop_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,1,proportional,False,1,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r1_prop_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,1,proportional,False,2,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r1_prop_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,1,proportional,False,3,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r1_prop_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,1,proportional,False,4,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r1_bala_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,1,balanced,False,0,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r1_bala_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,1,balanced,False,1,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r1_bala_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,1,balanced,False,2,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r1_bala_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,1,balanced,False,3,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r1_bala_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,1,balanced,False,4,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r2_prop_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,2,proportional,False,0,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r2_prop_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,2,proportional,False,1,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r2_prop_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,2,proportional,False,2,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r2_prop_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,2,proportional,False,3,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r2_prop_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,2,proportional,False,4,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r2_bala_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,2,balanced,False,0,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r2_bala_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,2,balanced,False,1,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r2_bala_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,2,balanced,False,2,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r2_bala_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,2,balanced,False,3,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r2_bala_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,2,balanced,False,4,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r5_prop_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,5,proportional,False,0,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r5_prop_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,5,proportional,False,1,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r5_prop_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,5,proportional,False,2,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r5_prop_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,5,proportional,False,3,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r5_prop_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,5,proportional,False,4,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r5_bala_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,5,balanced,False,0,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r5_bala_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,5,balanced,False,1,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r5_bala_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,5,balanced,False,2,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r5_bala_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,5,balanced,False,3,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_r5_bala_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,vit_b16,5,balanced,False,4,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r1_prop_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,1,proportional,False,0,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r1_prop_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,1,proportional,False,1,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r1_prop_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,1,proportional,False,2,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r1_prop_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,1,proportional,False,3,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r1_prop_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,1,proportional,False,4,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r1_bala_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,1,balanced,False,0,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r1_bala_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,1,balanced,False,1,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r1_bala_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,1,balanced,False,2,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r1_bala_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,1,balanced,False,3,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r1_bala_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,1,balanced,False,4,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r2_prop_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,2,proportional,False,0,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r2_prop_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,2,proportional,False,1,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r2_prop_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,2,proportional,False,2,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r2_prop_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,2,proportional,False,3,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r2_prop_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,2,proportional,False,4,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r2_bala_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,2,balanced,False,0,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r2_bala_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,2,balanced,False,1,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r2_bala_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,2,balanced,False,2,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r2_bala_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,2,balanced,False,3,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r2_bala_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,2,balanced,False,4,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r5_prop_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,5,proportional,False,0,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r5_prop_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,5,proportional,False,1,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r5_prop_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,5,proportional,False,2,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r5_prop_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,5,proportional,False,3,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r5_prop_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,5,proportional,False,4,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r5_bala_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,5,balanced,False,0,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r5_bala_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,5,balanced,False,1,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r5_bala_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,5,balanced,False,2,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r5_bala_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,5,balanced,False,3,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_r5_bala_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,swin_t,5,balanced,False,4,0,planned,,,,
